268928,1,1183,1,ORD,1899-12-31 18:18:00.000,1899-12-31 19:29:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
268929,1,1189,1,ORD,1899-12-31 18:54:00.000,1899-12-31 20:05:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
268930,1,1195,1,ORD,1899-12-31 19:30:00.000,1899-12-31 20:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
268931,1,1201,1,ORD,1899-12-31 20:06:00.000,1899-12-31 21:17:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
269459,1,11741,1,ORD,1899-12-31 17:41:00.000,1899-12-31 18:53:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
269460,1,11739,1,ORD,1899-12-31 17:40:00.000,1899-12-31 18:53:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-922608816
269461,1,10917,1,ORD,1899-12-31 09:18:00.000,1899-12-31 10:29:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
269464,1,11018,1,ORD,1899-12-31 10:20:00.000,1899-12-31 11:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269465,1,11318,1,ORD,1899-12-31 13:20:00.000,1899-12-31 14:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269466,1,11618,1,ORD,1899-12-31 16:20:00.000,1899-12-31 17:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269467,1,11918,1,ORD,1899-12-31 19:20:00.000,1899-12-31 20:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269468,1,11018,1,ORD,1899-12-31 10:20:00.000,1899-12-31 11:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-922608816
269469,1,11318,1,ORD,1899-12-31 13:20:00.000,1899-12-31 14:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2031359071
269470,1,11618,1,ORD,1899-12-31 16:20:00.000,1899-12-31 17:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2031359071
269471,1,11918,1,ORD,1899-12-31 19:20:00.000,1899-12-31 20:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-1058568744
269472,1,11018,1,ORD,1899-12-31 10:20:00.000,1899-12-31 11:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
269473,1,11318,1,ORD,1899-12-31 13:20:00.000,1899-12-31 14:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
269474,1,11618,1,ORD,1899-12-31 16:20:00.000,1899-12-31 17:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
269475,1,11918,1,ORD,1899-12-31 19:20:00.000,1899-12-31 20:37:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
269476,1,11024,1,ORD,1899-12-31 10:24:00.000,1899-12-31 11:35:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-782435300
269477,1,11312,1,ORD,1899-12-31 13:12:00.000,1899-12-31 14:23:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
269478,1,11712,1,ORD,1899-12-31 17:12:00.000,1899-12-31 18:23:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-782435300
269479,1,11936,1,ORD,1899-12-31 19:36:00.000,1899-12-31 20:47:00.000,FAC EX,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-782435300
270028,1,10651,1,ORD,1899-12-31 06:52:00.000,1899-12-31 08:05:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2071110629
270029,1,10727,1,ORD,1899-12-31 07:28:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2071110629
270030,1,10653,1,ORD,1899-12-31 06:53:00.000,1899-12-31 08:05:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270031,1,10729,1,ORD,1899-12-31 07:29:00.000,1899-12-31 08:41:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270077,1,1069,1,STR,1899-12-31 06:52:00.000,1899-12-31 08:05:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,760433202
270078,1,10727,1,STR,1899-12-31 07:28:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,760433202
270080,1,1069,1,ORD,1899-12-31 06:52:00.000,1899-12-31 08:05:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,726931489
270081,1,10727,1,ORD,1899-12-31 07:28:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1530481513
270082,1,10727,1,ORD,1899-12-31 07:28:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-200120116
270083,1,10729,1,ORD,1899-12-31 07:30:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270084,1,11741,1,ORD,1899-12-31 17:42:00.000,1899-12-31 18:53:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270090,1,10821,1,ORD,1899-12-31 08:22:00.000,1899-12-31 09:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270091,1,11121,1,ORD,1899-12-31 11:22:00.000,1899-12-31 12:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270092,1,11421,1,ORD,1899-12-31 14:22:00.000,1899-12-31 15:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270093,1,11721,1,ORD,1899-12-31 17:22:00.000,1899-12-31 18:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270094,1,10821,1,ORD,1899-12-31 08:22:00.000,1899-12-31 09:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-922608816
270095,1,11121,1,ORD,1899-12-31 11:22:00.000,1899-12-31 12:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2031359071
270179,1,10626,1,ORD,1899-12-31 06:26:00.000,1899-12-31 07:37:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
270180,1,10702,1,ORD,1899-12-31 07:02:00.000,1899-12-31 08:13:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
270181,1,10738,1,ORD,1899-12-31 07:38:00.000,1899-12-31 08:49:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
270096,1,11421,1,ORD,1899-12-31 14:22:00.000,1899-12-31 15:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2031359071
270097,1,11721,1,ORD,1899-12-31 17:22:00.000,1899-12-31 18:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-922608816
270098,1,10821,1,ORD,1899-12-31 08:22:00.000,1899-12-31 09:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270099,1,11121,1,ORD,1899-12-31 11:22:00.000,1899-12-31 12:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270100,1,11421,1,ORD,1899-12-31 14:22:00.000,1899-12-31 15:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270101,1,11721,1,ORD,1899-12-31 17:22:00.000,1899-12-31 18:35:30.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270103,1,10843,1,ORD,1899-12-31 08:43:00.000,1899-12-31 09:58:00.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-782435300
270104,1,11131,1,ORD,1899-12-31 11:31:00.000,1899-12-31 12:46:00.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270105,1,11531,1,ORD,1899-12-31 15:31:00.000,1899-12-31 16:46:00.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270106,1,11755,1,ORD,1899-12-31 17:55:00.000,1899-12-31 19:10:00.000,FAC EX,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-782435300
270107,1,10727,1,STR,1899-12-31 07:28:00.000,1899-12-31 08:41:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-1595139274
270109,1,10647,1,ORD,1899-12-31 06:48:00.000,1899-12-31 07:58:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270110,1,10759,1,ORD,1899-12-31 08:00:00.000,1899-12-31 09:10:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270111,1,11335,1,ORD,1899-12-31 13:36:00.000,1899-12-31 14:46:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270112,1,11511,1,ORD,1899-12-31 15:12:00.000,1899-12-31 16:22:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270113,1,11735,1,ORD,1899-12-31 17:36:00.000,1899-12-31 18:46:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
270114,1,10645,1,FES,1899-12-31 06:45:00.000,1899-12-31 07:35:00.000,STR,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1416542349
270115,1,10401,1,STR,1899-12-31 04:01:00.000,1899-12-31 05:16:00.000,STR,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1115237460
270118,1,10530,1,ORD,1899-12-31 05:30:00.000,1899-12-31 06:40:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
270119,1,10530,1,ORD,1899-12-31 05:30:00.000,1899-12-31 06:43:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-1831901352
270120,1,10530,1,ORD,1899-12-31 05:30:00.000,1899-12-31 06:43:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
270121,1,10539,1,ORD,1899-12-31 05:40:00.000,1899-12-31 06:53:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-1831901352
